Region,Date,New Cases,Estimated Effective R,95% CI Low,95% CI High
Northern,10/6/20,47,0.967998315,0.686705633,1.249290996
Northern,10/7/20,148,0.960775516,0.802850341,1.11870069
Northern,10/8/20,73,0.953403619,0.72940283,1.177404408
Northern,10/9/20,124,0.946339555,0.7751069,1.11757221
Northern,10/10/20,51,0.940102094,0.673982022,1.206222166
Northern,10/11/20,162,0.935233327,0.786304505,1.08416215
Northern,10/12/20,88,0.932213853,0.730473174,1.133954533
Northern,10/13/20,111,0.931365531,0.751819384,1.110911678
Northern,10/14/20,86,0.932766669,0.728632822,1.136900515
Northern,10/15/20,57,0.936253975,0.685043758,1.187464191
Northern,10/16/20,52,0.941510786,0.677762858,1.205258714
Northern,10/17/20,31,0.948215442,0.605407397,1.291023487
Northern,10/18/20,82,0.956172757,0.744512233,1.167833281
Northern,10/19/20,131,0.965361891,0.797099061,1.133624721
Northern,10/20/20,117,0.975861916,0.796850827,1.154873006
Northern,10/21/20,59,0.987712009,0.734101354,1.241322664
Northern,10/22/20,109,1.000807459,0.812988349,1.188626569
Northern,10/23/20,56,1.014882592,0.751012032,1.278753151
Northern,10/24/20,47,1.029583796,0.739476798,1.319690794
Northern,10/25/20,75,1.044572587,0.813252052,1.275893122
Northern,10/26/20,115,1.059610599,0.871462885,1.247758312
Northern,10/27/20,138,1.074575451,0.901612606,1.247538296
Northern,10/28/20,89,1.089414238,0.872556664,1.306271811
Northern,10/29/20,109,1.104098618,0.906827764,1.301369472
Northern,10/30/20,121,1.118624907,0.93016413,1.307085684
Northern,10/31/20,64,1.133055744,0.872256547,1.393854942
Northern,11/1/20,137,1.147552218,0.968163272,1.326941164
Northern,11/2/20,222,1.162351362,1.020523683,1.304179041
Northern,11/3/20,184,1.177661543,1.020853257,1.33446983
Northern,11/4/20,103,1.193517249,0.982527091,1.404507407
Northern,11/5/20,187,1.2096868,1.052041563,1.367332038
Northern,11/6/20,166,1.22568163,1.057259668,1.394103592
Northern,11/7/20,80,1.24085023,0.9967448,1.484955661
Northern,11/8/20,94,1.254520307,1.028088922,1.480951692
Northern,11/9/20,351,1.266133245,1.148414143,1.383852347
Northern,11/10/20,253,1.275322845,1.136164316,1.414481373
Northern,11/11/20,143,1.281899701,1.096325171,1.467474232
Northern,11/12/20,306,1.28581699,1.158763182,1.412870798
Northern,11/13/20,540,1.287141981,1.191450183,1.38283378
Northern,11/14/20,140,1.286010205,1.098158046,1.473862365
Northern,11/15/20,331,1.282590252,1.160582427,1.404598078
Northern,11/16/20,529,1.277072713,1.18077023,1.373375197
Northern,11/17/20,439,1.269686265,1.164278324,1.375094207
Northern,11/18/20,264,1.260699022,1.125254616,1.396143427
Northern,11/19/20,467,1.250439501,1.14901795,1.351861052
Northern,11/20/20,706,1.239344166,1.15722377,1.321464561
Northern,11/21/20,231,1.227978019,1.085073217,1.370882822
Northern,11/22/20,338,1.217021222,1.099410118,1.334632326
Northern,11/23/20,975,1.207179481,1.138212494,1.276146467
Northern,11/24/20,820,1.199019502,1.124070856,1.273968147
Northern,11/25/20,576,1.19275036,1.103559362,1.281941358
Northern,11/26/20,50,1.188101039,0.885967432,1.490234646
Northern,11/27/20,314,1.184443466,1.06406479,1.304822143
Northern,11/28/20,322,1.181060183,1.062356226,1.29976414
Northern,11/29/20,289,1.177412255,1.05230791,1.3025166
Northern,11/30/20,1328,1.173222469,1.114965469,1.23147947
Northern,12/1/20,516,1.168383632,1.075117325,1.261649939
Northern,12/2/20,549,1.162781411,1.072578677,1.252984144
Northern,12/3/20,544,1.156191346,1.065832186,1.246550506
Northern,12/4/20,750,1.148334631,1.071640813,1.225028449
Northern,12/5/20,148,1.139000822,0.96705646,1.310945184
Northern,12/6/20,442,1.128196705,1.029173242,1.227220168
Northern,12/7/20,1514,1.116196397,1.062977695,1.169415098
Northern,12/8/20,893,1.103463722,1.034565142,1.172362301
Northern,12/9/20,516,1.090465003,1.000362254,1.180567751
Northern,12/10/20,737,1.077510768,1.002567239,1.152454298
Northern,12/11/20,1082,1.064739831,1.003255384,1.126224277
Northern,12/12/20,157,1.052184192,0.891729171,1.212639214
Northern,12/13/20,238,1.039889363,0.910331883,1.169446842
Northern,12/14/20,1247,1.028014442,0.971738345,1.084290538
Northern,12/15/20,1068,1.01684476,0.956366471,1.077323049
Northern,12/16/20,690,1.006686482,0.931821178,1.081551787
Northern,12/17/20,568,0.997741028,0.915593781,1.079888275
Northern,12/18/20,661,0.990087825,0.914231,1.06594465
Northern,12/19/20,173,0.983757592,0.83595576,1.131559425
Northern,12/20/20,585,0.978839422,0.898664804,1.059014041
Northern,12/21/20,1262,0.975504189,0.921010741,1.029997637
Northern,12/22/20,636,0.973916144,0.897216758,1.05061553
Northern,12/23/20,713,0.974095253,0.90164901,1.046541496
Northern,12/24/20,328,0.975826639,0.868918789,1.082734489
Northern,12/25/20,249,0.978721914,0.855839299,1.10160453
Northern,12/26/20,469,0.982350486,0.892647361,1.07205361
Northern,12/27/20,364,0.9863568,0.884326911,1.088386688
Northern,12/28/20,1263,0.990480141,0.935591483,1.0453688
Northern,12/29/20,531,0.994451061,0.909629511,1.079272611
Northern,12/30/20,299,0.997877388,0.88464644,1.111108336
Northern,12/31/20,782,1.000207781,0.930109992,1.070305569
Northern,1/1/21,152,1.000829117,0.841783643,1.159874592
Northern,1/2/21,481,0.999226151,0.90989085,1.088561453
Northern,1/3/21,504,0.995142431,0.90804771,1.082237153
Northern,1/4/21,960,0.988653979,0.925753807,1.051554151
Northern,1/5/21,732,0.980119702,0.908398065,1.05184134
Northern,1/6/21,908,0.970041731,0.905976943,1.034106519
Northern,1/7/21,791,0.958895829,0.890651656,1.027140002
Northern,1/8/21,620,0.947041156,0.870436046,1.023646266
Northern,1/9/21,406,0.934717483,0.840669937,1.028765029
Northern,1/10/21,290,0.922128784,0.811601799,1.032655769
Northern,1/11/21,937,0.909541365,0.848473291,0.97060944
Northern,1/12/21,806,0.897302561,0.83190281,0.962702312
Northern,1/13/21,527,0.885759484,0.805401654,0.966117314
Northern,1/14/21,637,0.875146415,0.802494386,0.947798443
Northern,1/15/21,636,0.865513442,0.793205327,0.937821558
Northern,1/16/21,246,0.856733933,0.741059898,0.972407969
Northern,1/17/21,400,0.848583309,0.758301652,0.938864967
Northern,1/18/21,254,0.840838544,0.728060702,0.953616386
Northern,1/19/21,649,0.833363595,0.763124101,0.903603089
Northern,1/20/21,674,0.826112906,0.757488502,0.894737309
Northern,1/21/21,306,0.819066909,0.717654656,0.920479162
Northern,1/22/21,578,0.81217991,0.738702067,0.885657753
Northern,1/23/21,167,0.805379888,0.669254369,0.941505406
Northern,1/24/21,125,0.798631261,0.641949325,0.955313198
Northern,1/25/21,748,0.791999319,0.728214742,0.855783896
Northern,1/26/21,442,0.785647653,0.703003769,0.868291538
Northern,1/27/21,315,0.779757932,0.682228266,0.877287597
Northern,1/28/21,379,0.774436086,0.685824664,0.863047507
Northern,1/29/21,388,0.769675639,0.682366578,0.8569847
Northern,1/30/21,134,0.765376978,0.617223404,0.913530552
Northern,1/31/21,163,0.761405692,0.627423619,0.895387765
Northern,2/1/21,507,0.757652444,0.68186987,0.833435018
Northern,2/2/21,277,0.75405531,0.651771496,0.856339124
Northern,2/3/21,149,0.750580352,0.611438329,0.889722376
Northern,2/4/21,374,0.747199228,0.659571218,0.834827237
Northern,2/5/21,230,0.743904093,0.632406863,0.855401322
Northern,2/6/21,151,0.740731681,0.603415604,0.878047758
Northern,2/7/21,152,0.737796433,0.60120094,0.874391926
Northern,2/8/21,427,0.735299898,0.653938386,0.81666141
Northern,2/9/21,186,0.733481746,0.610355221,0.856608272
Northern,2/10/21,220,0.732530395,0.61938727,0.845673521
Northern,2/11/21,245,0.732496262,0.625279958,0.839712565
Northern,2/12/21,155,0.733257872,0.598386404,0.86812934
Northern,2/13/21,104,0.734561788,0.569755675,0.899367901
Northern,2/14/21,101,0.736113706,0.568693787,0.903533625
Northern,2/15/21,54,0.737690635,0.508467063,0.966914208
Northern,2/16/21,329,0.739216846,0.646250297,0.832183395
Northern,2/17/21,141,0.740746243,0.598581768,0.882910717
Northern,2/18/21,168,0.742375043,0.611982927,0.87276716
Northern,2/19/21,187,0.74416556,0.62041711,0.86791401
Northern,2/20/21,68,0.746119949,0.540618752,0.951621146
Northern,2/21/21,49,0.748223973,0.505773052,0.990674895
Northern,2/22/21,221,0.750507686,0.636160996,0.864854376
Northern,2/23/21,111,0.753070845,0.591430983,0.914710708
Northern,2/24/21,149,0.756046678,0.616240972,0.895852384
Northern,2/25/21,109,0.759532611,0.595675997,0.923389225
Northern,2/26/21,154,0.763550017,0.62531245,0.901787585
Northern,2/27/21,52,0.76803525,0.529397437,1.006673063
Northern,2/28/21,48,0.772888376,0.523674636,1.022102116
Northern,3/1/21,158,0.778031217,0.640188726,0.915873708
Northern,3/2/21,63,0.783450164,0.564340969,1.002559359
Northern,3/3/21,138,0.789186221,0.640564885,0.937807558
Northern,3/4/21,100,0.795292747,0.619974616,0.970610877
Northern,3/5/21,101,0.801818693,0.626597785,0.977039601
Northern,3/6/21,37,0.80882041,0.517933286,1.099707534
Northern,3/7/21,26,0.816430755,0.467627788,1.165233722
Northern,3/8/21,173,0.824901898,0.688934325,0.960869471
Northern,3/9/21,98,0.834581598,0.65276949,1.016393706
Northern,3/10/21,98,0.845797514,0.662655461,1.028939568
Northern,3/11/21,54,0.858714913,0.609931965,1.107497861
Northern,3/12/21,94,0.873273358,0.682978962,1.063567754
Northern,3/13/21,40,0.88917801,0.594518711,1.18383731
Northern,3/14/21,27,0.905940248,0.543511,1.268369496
Northern,3/15/21,134,0.922937942,0.758583149,1.087292735
Northern,3/16/21,44,0.939472352,0.649656018,1.229288686
Northern,3/17/21,0,NA,NA,NA
Northern,3/18/21,106,0.968391361,0.778216158,1.158566564
Northern,3/19/21,78,0.979751706,0.756290169,1.203213243
Northern,3/20/21,34,0.988794648,0.64786396,1.329725337
Northern,3/21/21,140,0.995721538,0.8267352,1.164707877
Northern,3/22/21,110,1.000998135,0.809242821,1.192753449
Northern,3/23/21,33,1.005254602,0.65293179,1.357577414
Northern,3/24/21,157,1.009154715,0.846740999,1.171568431
Northern,3/25/21,126,1.013241543,0.830681698,1.195801389
Northern,3/26/21,93,1.017812973,0.803602621,1.232023325
Northern,3/27/21,15,1.02287177,0.48319294,1.562550599
Northern,3/28/21,22,1.028211605,0.578308471,1.478114739
Northern,3/29/21,129,1.033622424,0.846042563,1.221202284
Northern,3/30/21,109,1.039042995,0.832268929,1.24581706
Northern,3/31/21,21,1.04459371,0.564939699,1.52424772
Northern,4/1/21,131,1.050541906,0.855813104,1.245270708
Northern,4/2/21,112,1.057230269,0.842379743,1.272080794
Northern,4/3/21,52,1.065024386,0.741925446,1.388123327
Northern,4/4/21,62,1.074239812,0.770325684,1.37815394
Northern,4/5/21,133,1.085074913,0.871217471,1.298932355
Northern,4/6/21,66,1.097552815,0.782338044,1.412767586
Northern,4/7/21,75,1.111373241,0.803203607,1.419542876
Northern,4/8/21,43,1.125890216,0.6983409,1.553439531
Northern,4/9/21,79,1.140144863,0.808470288,1.471819437
Northern,4/10/21,47,1.153010236,0.696343998,1.609676473
Northern,4/11/21,48,1.163444301,0.682240714,1.644647887
Northern,4/12/21,122,1.170761574,0.849160111,1.492363036
Northern,4/13/21,117,1.174875104,0.822258165,1.527492042
Northern,4/14/21,141,NA,NA,NA
Eastern,3/2/20,1,0.82743289,-0.891045829,2.545911608
Eastern,3/3/20,1,0.73026088,-1.006753765,2.467275525
Eastern,3/4/20,0,NA,NA,NA
Eastern,3/5/20,0,NA,NA,NA
Eastern,3/6/20,3,0.773273094,-0.245837041,1.792383228
Eastern,3/7/20,0,NA,NA,NA
Eastern,3/8/20,2,0.801547922,-0.465203437,2.068299282
Eastern,3/9/20,0,NA,NA,NA
Eastern,3/10/20,0,NA,NA,NA
Eastern,3/11/20,0,NA,NA,NA
Eastern,3/12/20,0,NA,NA,NA
Eastern,3/13/20,0,NA,NA,NA
Eastern,3/14/20,1,1.077159696,-0.975371213,3.129690605
Eastern,3/15/20,0,NA,NA,NA
Eastern,3/16/20,1,1.216696436,-0.957114813,3.390507684
Eastern,3/17/20,0,NA,NA,NA
Eastern,3/18/20,1,1.350690255,-0.933637743,3.635018253
Eastern,3/19/20,0,NA,NA,NA
Eastern,3/20/20,1,1.453648915,-0.912027411,3.81932524
Eastern,3/21/20,5,1.486440515,0.417216991,2.555664038
Eastern,3/22/20,0,NA,NA,NA
Eastern,3/23/20,10,1.507323867,0.746483733,2.268164001
Eastern,3/24/20,12,1.495541808,0.803824652,2.187258964
Eastern,3/25/20,7,1.470495426,0.572515544,2.368475308
Eastern,3/26/20,14,1.434041715,0.807009691,2.061073739
Eastern,3/27/20,23,1.388262654,0.906922184,1.869603125
Eastern,3/28/20,3,1.335265869,0.028116127,2.642415611
Eastern,3/29/20,15,1.277118956,0.705371308,1.848866604
Eastern,3/30/20,16,1.215888209,0.675680178,1.756096241
Eastern,3/31/20,16,1.153666349,0.627408319,1.679924379
Eastern,4/1/20,18,1.092473896,0.609599733,1.575348058
Eastern,4/2/20,23,1.034055305,0.618414399,1.449696211
Eastern,4/3/20,13,0.979666179,0.441493015,1.517839343
Eastern,4/4/20,0,NA,NA,NA
Eastern,4/5/20,7,0.885418795,0.188044785,1.582792806
Eastern,4/6/20,9,0.84598541,0.244753459,1.447217361
Eastern,4/7/20,14,0.811862708,0.339584155,1.284141261
Eastern,4/8/20,4,0.783215855,-0.08467785,1.65110956
Eastern,4/9/20,11,0.760155368,0.244523574,1.275787163
Eastern,4/10/20,7,0.742647651,0.103722948,1.381572353
Eastern,4/11/20,1,0.730481298,-0.946111836,2.407074432
Eastern,4/12/20,2,0.723314403,-0.456411709,1.903040515
Eastern,4/13/20,6,0.720752656,0.040839673,1.400665639
Eastern,4/14/20,2,0.722415387,-0.456576866,1.90140764
Eastern,4/15/20,6,0.727934658,0.044663731,1.411205585
Eastern,4/16/20,3,0.736897221,-0.235287992,1.709082434
Eastern,4/17/20,4,0.748792214,-0.099872484,1.597456912
Eastern,4/18/20,1,0.76298154,-0.950263983,2.476227064
Eastern,4/19/20,1,0.778724562,-0.952016196,2.509465319
Eastern,4/20/20,5,0.795232271,0.013096311,1.577368231
Eastern,4/21/20,3,0.811714746,-0.208393075,1.831822566
Eastern,4/22/20,0,NA,NA,NA
Eastern,4/23/20,4,0.841614627,-0.057924561,1.741153815
Eastern,4/24/20,6,0.853722006,0.113977916,1.593466095
Eastern,4/25/20,0,NA,NA,NA
Eastern,4/26/20,2,0.86987378,-0.423572376,2.163319936
Eastern,4/27/20,8,0.873431099,0.22533897,1.521523227
Eastern,4/28/20,5,0.873958993,0.053852402,1.694065584
Eastern,4/29/20,0,NA,NA,NA
Eastern,4/30/20,2,0.867100384,-0.424835714,2.159036481
Eastern,5/1/20,6,0.860947656,0.117594259,1.604301053
Eastern,5/2/20,10,0.854254998,0.280623719,1.427886278
Eastern,5/3/20,0,NA,NA,NA
Eastern,5/4/20,9,0.843307773,0.242420823,1.444194722
Eastern,5/5/20,0,NA,NA,NA
Eastern,5/6/20,3,0.839464175,-0.199047837,1.877976188
Eastern,5/7/20,3,0.840365454,-0.198766507,1.879497414
Eastern,5/8/20,1,0.842876984,-0.959776277,2.645530245
Eastern,5/9/20,3,0.846872958,-0.196449374,1.890195291
Eastern,5/10/20,1,0.852457902,-0.960758538,2.665674342
Eastern,5/11/20,6,0.8599979,0.116421017,1.603574783
Eastern,5/12/20,4,0.870040214,-0.046013407,1.786093835
Eastern,5/13/20,2,0.883147908,-0.422103231,2.188399047
Eastern,5/14/20,4,0.899723062,-0.031830332,1.831276457
Eastern,5/15/20,4,0.91988746,-0.02198536,1.861760279
Eastern,5/16/20,0,NA,NA,NA
Eastern,5/17/20,3,0.969804018,-0.146642199,2.086250235
Eastern,5/18/20,2,0.998261832,-0.388825334,2.385348998
Eastern,5/19/20,2,1.027941465,-0.379413443,2.435296374
Eastern,5/20/20,1,1.058004938,-0.960898009,3.076907885
Eastern,5/21/20,0,NA,NA,NA
Eastern,5/22/20,14,1.116482949,0.562360312,1.670605586
Eastern,5/23/20,1,1.143703133,-0.95444867,3.241854936
Eastern,5/24/20,0,NA,NA,NA
Eastern,5/25/20,4,1.190922613,0.120696512,2.261148715
Eastern,5/26/20,9,1.209675062,0.490677156,1.928672967
Eastern,5/27/20,7,1.224628998,0.404417995,2.044840001
Eastern,5/28/20,5,1.23561954,0.260865871,2.21037321
Eastern,5/29/20,9,1.242657251,0.514098578,1.971215924
Eastern,5/30/20,15,1.245934998,0.680878109,1.810991888
Eastern,5/31/20,4,1.24584721,0.151690733,2.340003686
Eastern,6/1/20,8,1.243026118,0.470230109,2.015822127
Eastern,6/2/20,17,1.238369366,0.709233816,1.767504916
Eastern,6/3/20,15,1.232986766,0.670906905,1.795066627
Eastern,6/4/20,23,1.228008198,0.775007473,1.681008923
Eastern,6/5/20,14,1.224328876,0.644575381,1.804082371
Eastern,6/6/20,11,1.22241678,0.568886028,1.875947533
Eastern,6/7/20,9,1.222276143,0.499823902,1.944728384
Eastern,6/8/20,13,1.223559433,0.622138001,1.824980865
Eastern,6/9/20,15,1.225717339,0.665340949,1.786093729
Eastern,6/10/20,10,1.228135331,0.541152105,1.915118557
Eastern,6/11/20,20,1.230217768,0.744042704,1.716392832
Eastern,6/12/20,19,1.231454667,0.73240465,1.730504683
Eastern,6/13/20,14,1.231484086,0.650106089,1.812862083
Eastern,6/14/20,14,1.230164054,0.649100281,1.811227828
Eastern,6/15/20,26,1.227646699,0.801699652,1.653593745
Eastern,6/16/20,25,1.224385537,0.790580552,1.658190522
Eastern,6/17/20,35,1.221041673,0.854910703,1.587172644
Eastern,6/18/20,37,1.218298613,0.862601326,1.5739959
Eastern,6/19/20,27,1.216684953,0.800572835,1.632797071
Eastern,6/20/20,16,1.216477828,0.675980818,1.756974839
Eastern,6/21/20,12,1.217730979,0.593301116,1.842160841
Eastern,6/22/20,43,1.220365388,0.890143316,1.55058746
Eastern,6/23/20,33,1.224203291,0.846664789,1.601741794
Eastern,6/24/20,26,1.228919006,0.802769656,1.655068356
Eastern,6/25/20,41,1.233954721,0.893907155,1.574002287
Eastern,6/26/20,23,1.238513821,0.783668419,1.693359223
Eastern,6/27/20,22,1.241657411,0.776003866,1.707310956
Eastern,6/28/20,16,1.242501862,0.69629253,1.788711195
Eastern,6/29/20,43,1.240448946,0.907540869,1.573357024
Eastern,6/30/20,50,1.235348548,0.927257845,1.543439251
Eastern,7/1/20,51,1.227532438,0.92344332,1.531621557
Eastern,7/2/20,65,1.217717902,0.949438494,1.48599731
Eastern,7/3/20,71,1.206859156,0.951311926,1.462406386
Eastern,7/4/20,48,1.195974106,0.8865789,1.505369312
Eastern,7/5/20,50,1.186008634,0.88412951,1.487887757
Eastern,7/6/20,90,1.177728553,0.95350783,1.401949276
Eastern,7/7/20,45,1.171625823,0.855352784,1.487898863
Eastern,7/8/20,53,1.167850781,0.876893896,1.458807666
Eastern,7/9/20,43,1.166191056,0.843399623,1.488982488
Eastern,7/10/20,54,1.166136749,0.878100276,1.454173221
Eastern,7/11/20,38,1.16698879,0.8235025,1.510475081
Eastern,7/12/20,23,1.167983378,0.726290209,1.609676547
Eastern,7/13/20,86,1.168407201,0.939945799,1.396868603
Eastern,7/14/20,65,1.167672385,0.904967709,1.430377061
Eastern,7/15/20,36,1.165340266,0.812694629,1.517985902
Eastern,7/16/20,78,1.161140722,0.921997361,1.400284082
Eastern,7/17/20,79,1.155010099,0.918013169,1.39200703
Eastern,7/18/20,47,1.147108062,0.840899695,1.453316429
Eastern,7/19/20,91,1.13780654,0.91863816,1.35697492
Eastern,7/20/20,121,1.127623572,0.938409115,1.316838029
Eastern,7/21/20,74,1.117100657,0.876278932,1.357922383
Eastern,7/22/20,81,1.106681557,0.877576576,1.335786539
Eastern,7/23/20,97,1.09664004,0.888233094,1.305046987
Eastern,7/24/20,51,1.087097684,0.800933307,1.373262062
Eastern,7/25/20,61,1.078113348,0.817537514,1.338689183
Eastern,7/26/20,66,1.069793092,0.820250153,1.31933603
Eastern,7/27/20,89,1.062364407,0.848218637,1.276510177
Eastern,7/28/20,108,1.056158003,0.862328289,1.249987718
Eastern,7/29/20,84,1.051480055,0.832185336,1.270774773
Eastern,7/30/20,83,1.048439081,0.828147057,1.268731106
Eastern,7/31/20,108,1.046804881,0.853836712,1.239773051
Eastern,8/1/20,44,1.045947641,0.74374963,1.348145652
Eastern,8/2/20,20,1.044908985,0.596901109,1.49291686
Eastern,8/3/20,53,1.042589364,0.767686634,1.317492095
Eastern,8/4/20,51,1.037987019,0.75836534,1.317608698
Eastern,8/5/20,108,1.030396747,0.838948789,1.221844704
Eastern,8/6/20,74,1.019511031,0.789450742,1.249571321
Eastern,8/7/20,76,1.005436706,0.779995146,1.230878265
Eastern,8/8/20,103,0.988677903,0.796645481,1.180710326
Eastern,8/9/20,125,0.97006819,0.797399137,1.142737244
Eastern,8/10/20,98,0.950657097,0.757607038,1.143707156
Eastern,8/11/20,134,0.931560756,0.768132686,1.094988826
Eastern,8/12/20,50,0.913814786,0.648830853,1.17879872
Eastern,8/13/20,95,0.89827191,0.707673637,1.088870184
Eastern,8/14/20,106,0.885534836,0.706380439,1.064689233
Eastern,8/15/20,63,0.875912163,0.644792097,1.107032228
Eastern,8/16/20,37,0.869394785,0.568936045,1.169853526
Eastern,8/17/20,53,0.86569666,0.61518881,1.116204509
Eastern,8/18/20,53,0.864337134,0.614026582,1.114647686
Eastern,8/19/20,31,0.864743296,0.537374375,1.192112217
Eastern,8/20/20,57,0.866337181,0.624690891,1.107983471
Eastern,8/21/20,39,0.868597139,0.57608047,1.161113809
Eastern,8/22/20,54,0.871102738,0.622153152,1.120052324
Eastern,8/23/20,47,0.873539576,0.606321398,1.140757754
Eastern,8/24/20,57,0.87568154,0.632735717,1.118627363
Eastern,8/25/20,74,0.877349615,0.663925022,1.090774208
Eastern,8/26/20,31,0.878366794,0.548429491,1.208304097
Eastern,8/27/20,46,0.878544167,0.607663657,1.149424676
Eastern,8/28/20,51,0.877702816,0.620565896,1.134839736
Eastern,8/29/20,55,0.875721618,0.628390468,1.123052768
Eastern,8/30/20,42,0.872578862,0.590054014,1.15510371
Eastern,8/31/20,44,0.868380913,0.593015113,1.143746713
Eastern,9/1/20,57,0.863390335,0.62215002,1.10463065
Eastern,9/2/20,55,0.858014521,0.613191509,1.102837532
Eastern,9/3/20,32,0.85276345,0.532779764,1.172747137
Eastern,9/4/20,94,0.848156033,0.661962635,1.034349431
Eastern,9/5/20,37,0.844618715,0.548462382,1.140775048
Eastern,9/6/20,39,0.842402568,0.554318167,1.130486969
Eastern,9/7/20,8,0.841566433,0.20580868,1.477324185
Eastern,9/8/20,59,0.842043582,0.607872273,1.07621489
Eastern,9/9/20,31,0.843702836,0.520328138,1.167077534
Eastern,9/10/20,23,0.846381036,0.470361211,1.222400862
Eastern,9/11/20,55,0.849873066,0.606211579,1.093534554
Eastern,9/12/20,26,0.853924626,0.498691168,1.209158085
Eastern,9/13/20,18,0.858234852,0.43022144,1.286248265
Eastern,9/14/20,33,0.862483181,0.545592777,1.179373584
Eastern,9/15/20,44,0.866378175,0.591323598,1.141432753
Eastern,9/16/20,25,0.869684952,0.504086951,1.235282954
Eastern,9/17/20,24,0.872255663,0.498565912,1.245945415
Eastern,9/18/20,38,0.874062243,0.576774515,1.171349971
Eastern,9/19/20,24,0.875227604,0.50089677,1.249558438
Eastern,9/20/20,42,0.876028926,0.592929778,1.159128075
Eastern,9/21/20,46,0.876846667,0.606207893,1.14748544
Eastern,9/22/20,28,0.878090553,0.5309539,1.225227205
Eastern,9/23/20,29,0.880129213,0.53863275,1.221625677
Eastern,9/24/20,27,0.883260243,0.528711557,1.237808929
Eastern,9/25/20,33,0.887703662,0.566196223,1.209211102
Eastern,9/26/20,26,0.893588441,0.530179397,1.256997484
Eastern,9/27/20,32,0.900916457,0.572004474,1.229828439
Eastern,9/28/20,30,0.909515614,0.568200828,1.250830399
Eastern,9/29/20,22,0.919023161,0.518377286,1.319669035
Eastern,9/30/20,18,0.928912686,0.483606639,1.374218732
Eastern,10/1/20,21,0.93860013,0.524183097,1.353017163
Eastern,10/2/20,20,0.94759137,0.520910538,1.374272203
Eastern,10/3/20,8,0.955621485,0.278124925,1.633118045
Eastern,10/4/20,44,0.962737069,0.672776722,1.252697417
Eastern,10/5/20,53,0.969257791,0.704167015,1.234348566
Eastern,10/6/20,28,0.975631621,0.609718476,1.341544765
Eastern,10/7/20,30,0.982253776,0.627550045,1.336957508
Eastern,10/8/20,34,0.98935766,0.654969005,1.323746314
Eastern,10/9/20,38,0.996999558,0.67948077,1.314518346
Eastern,10/10/20,6,1.005119503,0.20280213,1.807436876
Eastern,10/11/20,18,1.013637815,0.548461914,1.478813716
Eastern,10/12/20,39,1.022538285,0.705129909,1.339946662
Eastern,10/13/20,68,1.031868181,0.79039603,1.273340332
Eastern,10/14/20,25,1.041636202,0.641511235,1.44176117
Eastern,10/15/20,29,1.051709696,0.678412467,1.425006925
Eastern,10/16/20,24,1.061845208,0.649530109,1.474160307
Eastern,10/17/20,10,1.07183113,0.430080733,1.713581526
Eastern,10/18/20,22,1.081647904,0.647004232,1.516291576
Eastern,10/19/20,102,1.091514233,0.888739016,1.29428945
Eastern,10/20/20,55,1.101753165,0.824319563,1.379186767
Eastern,10/21/20,23,1.112568305,0.681451322,1.543685287
Eastern,10/22/20,43,1.123891051,0.806992169,1.440789933
Eastern,10/23/20,52,1.135408612,0.845764763,1.425052461
Eastern,10/24/20,17,1.14668736,0.63760839,1.655766329
Eastern,10/25/20,16,1.157334007,0.630160098,1.684507915
Eastern,10/26/20,114,1.16709517,0.968767704,1.365422636
Eastern,10/27/20,50,1.175860034,0.875271318,1.47644875
Eastern,10/28/20,69,1.183567154,0.926853151,1.440281156
Eastern,10/29/20,67,1.190095309,0.928861688,1.45132893
Eastern,10/30/20,85,1.195256912,0.962825403,1.427688421
Eastern,10/31/20,36,1.198862637,0.841173371,1.556551904
Eastern,11/1/20,31,1.200852333,0.815076168,1.586628499
Eastern,11/2/20,139,1.201411121,1.019185638,1.383636604
Eastern,11/3/20,119,1.200971298,1.004063529,1.397879068
Eastern,11/4/20,100,1.200067111,0.985347331,1.414786892
Eastern,11/5/20,181,1.199113719,1.03957748,1.358649958
Eastern,11/6/20,87,1.198252762,0.96822399,1.428281535
Eastern,11/7/20,23,1.197327665,0.750119886,1.644535444
Eastern,11/8/20,69,1.196036417,0.937980529,1.454092306
Eastern,11/9/20,167,1.194137053,1.028394309,1.359879796
Eastern,11/10/20,90,1.191586638,0.966055272,1.417118003
Eastern,11/11/20,216,1.188541506,1.043147827,1.333935184
Eastern,11/12/20,132,1.185262919,0.999531443,1.370994394
Eastern,11/13/20,162,1.182039027,1.014612807,1.349465246
Eastern,11/14/20,67,1.179150698,0.919127383,1.439174013
Eastern,11/15/20,139,1.176899938,0.996545284,1.357254593
Eastern,11/16/20,305,1.175615207,1.053927261,1.297303153
Eastern,11/17/20,152,1.175596927,1.003222777,1.347971077
Eastern,11/18/20,135,1.177017935,0.994001901,1.36003397
Eastern,11/19/20,169,1.17989102,1.016118198,1.343663842
Eastern,11/20/20,166,1.184142894,1.018599443,1.349686345
Eastern,11/21/20,55,1.189722984,0.90144909,1.477996877
Eastern,11/22/20,182,1.196689386,1.037754792,1.355623979
Eastern,11/23/20,427,1.205185713,1.101055678,1.309315748
Eastern,11/24/20,222,1.215301362,1.070281373,1.360321352
Eastern,11/25/20,141,1.226869263,1.044037685,1.409700841
Eastern,11/26/20,182,1.239372112,1.077628942,1.401115281
Eastern,11/27/20,218,1.251984488,1.103448686,1.40052029
